Drugbank.ID;DrugTargets;MeSH.ID;DiseaseProteins
DB00227;[3683, 3066, 3156];D002318;[3920, 2717, 23209, 2657, 10060, 7112, 6654, 131118, 1832, 3717, 5583, 6640, 4854, 84159, 6324, 2153, 1674, 51778, 287, 3762, 7804, 4838, 5144, 2702, 6444, 7046, 6442, 3757, 55172, 59, 7048, 4633, 2070, 1829, 3565, 2316, 1824, 345895, 55109, 4646, 4878, 2147, 8701, 3845, 55997, 4973, 3827, 775, 2218, 595, 4893, 4634, 7139, 1482, 88, 6901, 9992, 6389, 7134, 7137, 4205, 7015, 6262, 6261, 91624, 64446, 23171, 368, 55036, 83544, 2261, 11285, 11155, 3662, 8048, 2934, 1281, 3741, 23414, 7021, 55800, 4624, 4625, 4626, 4541, 4629, 1837, 137814, 7273, 27019, 783, 83417, 5573, 1723, 51422, 57057, 6330, 23389, 241, 2161, 7547, 3759, 10142, 7405, 3753, 54880, 9531, 4540, 5663, 5664, 4638, 10021, 2200, 4538, 1636, 7092, 4535, 859, 182, 183, 5781, 7414, 79188, 123872, 659, 9509, 2626, 3728, 4607, 5654, 94, 6403, 7168, 5340, 125972, 221421, 4524, 51128, 710, 2022, 2697, 80271, 948, 4088, 4089, 889, 10008, 6899, 11216, 5054, 92579, 7428, 27063, 5351, 5350, 4000, 3431, 1471, 5921, 1756, 1290, 85366, 51320, 1278, 11235, 4094, 113189, 9445, 1277, 5318, 8557, 6736, 70, 4040, 673, 339829, 1804, 78987, 3784, 1282, 1289, 8997, 282996, 5444, 472, 6335, 7468, 2006, 6331, 351, 57158, 5894, 23022, 51314, 4853, 1767, 4851, 83605, 217, 51196, 677828, 4048, 1308, 85397, 503648, 100128390, 283652, 10512, 100271434, 2099, 203238, 23293, 51305, 100270961, 7306, 3595, 5629, 7247, 100147745, 1946, 10895, 1071, 255738, 8658, 25771, 728553, 341, 2153, 29113, 267016, 23294, 646583, 401492, 2243, 352961, 84439, 2212, 7809, 340198, 387122, 5593, 10529, 3135, 9709, 4035, 8622, 1952, 283849, 392374, 11278, 27072, 29994, 5308, 8870, 80036, 149233, 170680, 26766, 8701, 114036, 4978, 55759, 144638, 100127911, 340596, 9037, 286144, 337880, 4311, 65264, 81832, 284217, 116935, 55521, 132789, 2890, 27436, 6387, 6148, 121536, 253018, 49855, 7369, 4280, 6263, 90627, 343727, 100147818, 170690, 55133, 401237, 8882, 50945, 64848, 520, 51205, 25817, 55742, 1879, 2266, 23007, 100130239, 9722, 285600, 3586, 170679, 1330, 3152, 55801, 100048912, 153090, 57608, 100271596, 353010, 353011, 221692, 79750, 780, 2043, 4815, 100271444, 729992, 7709, 79614, 79192, 1008, 25871, 23768, 128611, 10866, 54535, 154215, 129684, 120114, 80862, 347273, 339761, 58504, 56899, 84898, 9531, 100131893, 1874, 57118, 79822, 51438, 1909, 653163, 441525, 10255, 4340, 2200, 6031, 143098, 100270844, 57674, 100130537, 3458, 6597, 2565, 7905, 128609, 84441, 387101, 652, 56979, 8613, 66037, 26031, 63951, 10400, 25902, 10151, 25903, 2581, 353007, 8777, 463, 814, 98, 56996, 51741, 169044, 267015, 153339, 3077, 3667, 22808, 729816, 728299, 10743, 100271506, 54805, 84722, 348, 79934, 143872, 28951, 57172, 83478, 2921, 22882, 8938, 80271, 51530, 54984, 729075, 54986, 390345, 79659, 285834, 5294, 9452, 4018, 55973, 6943, 23522, 401470, 64321, 387119, 100270908, 4276, 11173, 91653, 9992, 375056, 6346, 11245, 3106, 3107, 100130889, 6101, 100270983, 3184, 400591, 266722, 80310, 157708, 9960, 65125, 29761, 151126, 28, 168455, 771, 285829, 340351, 23302, 22822, 490, 10371, 3782, 1284, 79660, 3781, 7917, 1282, 387882, 2160, 6662, 284252, 3988, 5932, 201456, 153020, 80896, 91461, 347704, 1495]
DB00795;[38, 1147, 3551, 23657, 5742, 5743, 240, 5468];D003092;[3593, 375616, 2615, 8771, 7128, 147, 100271520, 2294, 23308, 7850, 257177, 150962, 4485, 400867, 728010, 3575, 55876, 2835, 2805, 2308, 4046, 3554, 3579, 1811, 124626, 343727, 3458, 8209, 3127, 1611, 8927, 100271063, 639, 51750, 327, 57511, 55765, 221416, 140717, 653437, 64170, 2859, 127281, 2768, 391282, 3586, 1738, 10171, 8204, 54546, 55722, 146198, 3663, 23252, 3577, 159296, 167826, 3132, 6550, 11315, 3172, 3717, 219771, 56946, 2212, 57154, 9923, 3394, 402569, 5734, 1601, 400935, 149233, 5307, 8764, 9966, 120400, 7422, 54361, 100129306, 9555, 54535, 1001]
DB00244;[1147, 3551, 5742, 5743, 240, 5468, 4353];D003092;[3593, 375616, 2615, 8771, 7128, 147, 100271520, 2294, 23308, 7850, 257177, 150962, 4485, 400867, 728010, 3575, 55876, 2835, 2805, 2308, 4046, 3554, 3579, 1811, 124626, 343727, 3458, 8209, 3127, 1611, 8927, 100271063, 639, 51750, 327, 57511, 55765, 221416, 140717, 653437, 64170, 2859, 127281, 2768, 391282, 3586, 1738, 10171, 8204, 54546, 55722, 146198, 3663, 23252, 3577, 159296, 167826, 3132, 6550, 11315, 3172, 3717, 219771, 56946, 2212, 57154, 9923, 3394, 402569, 5734, 1601, 400935, 149233, 5307, 8764, 9966, 120400, 7422, 54361, 100129306, 9555, 54535, 1001]
DB00795;[38, 1147, 3551, 23657, 5742, 5743, 240, 5468];D003093;[3593, 375616, 2615, 8771, 7128, 147, 100271520, 2294, 23308, 7850, 257177, 150962, 4485, 400867, 728010, 3575, 55876, 2835, 2805, 2308, 4046, 3554, 3579, 1811, 124626, 343727, 3458, 8209, 3127, 1611, 8927, 100271063, 639, 51750, 327, 57511, 55765, 221416, 140717, 653437, 64170, 2859, 127281, 2768, 391282, 3586, 1738, 10171, 8204, 54546, 55722, 146198, 3663, 23252, 3577, 159296, 167826, 3132, 6550, 11315, 3172, 3717, 219771, 56946, 2212, 57154, 9923, 3394, 402569, 5734, 1601, 400935, 149233, 5307, 8764, 9966, 120400, 7422, 54361, 100129306, 9555, 54535, 1001]
DB01033;[3251];D003093;[3593, 375616, 2615, 8771, 7128, 147, 100271520, 2294, 23308, 7850, 257177, 150962, 4485, 400867, 728010, 3575, 55876, 2835, 2805, 2308, 4046, 3554, 3579, 1811, 124626, 343727, 3458, 8209, 3127, 1611, 8927, 100271063, 639, 51750, 327, 57511, 55765, 221416, 140717, 653437, 64170, 2859, 127281, 2768, 391282, 3586, 1738, 10171, 8204, 54546, 55722, 146198, 3663, 23252, 3577, 159296, 167826, 3132, 6550, 11315, 3172, 3717, 219771, 56946, 2212, 57154, 9923, 3394, 402569, 5734, 1601, 400935, 149233, 5307, 8764, 9966, 120400, 7422, 54361, 100129306, 9555, 54535, 1001]
DB01014;[5468, 5742, 5743, 240];D003093;[3593, 375616, 2615, 8771, 7128, 147, 100271520, 2294, 23308, 7850, 257177, 150962, 4485, 400867, 728010, 3575, 55876, 2835, 2805, 2308, 4046, 3554, 3579, 1811, 124626, 343727, 3458, 8209, 3127, 1611, 8927, 100271063, 639, 51750, 327, 57511, 55765, 221416, 140717, 653437, 64170, 2859, 127281, 2768, 391282, 3586, 1738, 10171, 8204, 54546, 55722, 146198, 3663, 23252, 3577, 159296, 167826, 3132, 6550, 11315, 3172, 3717, 219771, 56946, 2212, 57154, 9923, 3394, 402569, 5734, 1601, 400935, 149233, 5307, 8764, 9966, 120400, 7422, 54361, 100129306, 9555, 54535, 1001]
DB00635;[2908, 3290];D003093;[3593, 375616, 2615, 8771, 7128, 147, 100271520, 2294, 23308, 7850, 257177, 150962, 4485, 400867, 728010, 3575, 55876, 2835, 2805, 2308, 4046, 3554, 3579, 1811, 124626, 343727, 3458, 8209, 3127, 1611, 8927, 100271063, 639, 51750, 327, 57511, 55765, 221416, 140717, 653437, 64170, 2859, 127281, 2768, 391282, 3586, 1738, 10171, 8204, 54546, 55722, 146198, 3663, 23252, 3577, 159296, 167826, 3132, 6550, 11315, 3172, 3717, 219771, 56946, 2212, 57154, 9923, 3394, 402569, 5734, 1601, 400935, 149233, 5307, 8764, 9966, 120400, 7422, 54361, 100129306, 9555, 54535, 1001]
DB00741;[301, 2908];D003093;[3593, 375616, 2615, 8771, 7128, 147, 100271520, 2294, 23308, 7850, 257177, 150962, 4485, 400867, 728010, 3575, 55876, 2835, 2805, 2308, 4046, 3554, 3579, 1811, 124626, 343727, 3458, 8209, 3127, 1611, 8927, 100271063, 639, 51750, 327, 57511, 55765, 221416, 140717, 653437, 64170, 2859, 127281, 2768, 391282, 3586, 1738, 10171, 8204, 54546, 55722, 146198, 3663, 23252, 3577, 159296, 167826, 3132, 6550, 11315, 3172, 3717, 219771, 56946, 2212, 57154, 9923, 3394, 402569, 5734, 1601, 400935, 149233, 5307, 8764, 9966, 120400, 7422, 54361, 100129306, 9555, 54535, 1001]
DB00244;[1147, 3551, 5742, 5743, 240, 5468, 4353];D003093;[3593, 375616, 2615, 8771, 7128, 147, 100271520, 2294, 23308, 7850, 257177, 150962, 4485, 400867, 728010, 3575, 55876, 2835, 2805, 2308, 4046, 3554, 3579, 1811, 124626, 343727, 3458, 8209, 3127, 1611, 8927, 100271063, 639, 51750, 327, 57511, 55765, 221416, 140717, 653437, 64170, 2859, 127281, 2768, 391282, 3586, 1738, 10171, 8204, 54546, 55722, 146198, 3663, 23252, 3577, 159296, 167826, 3132, 6550, 11315, 3172, 3717, 219771, 56946, 2212, 57154, 9923, 3394, 402569, 5734, 1601, 400935, 149233, 5307, 8764, 9966, 120400, 7422, 54361, 100129306, 9555, 54535, 1001]
DB00860;[2908];D003093;[3593, 375616, 2615, 8771, 7128, 147, 100271520, 2294, 23308, 7850, 257177, 150962, 4485, 400867, 728010, 3575, 55876, 2835, 2805, 2308, 4046, 3554, 3579, 1811, 124626, 343727, 3458, 8209, 3127, 1611, 8927, 100271063, 639, 51750, 327, 57511, 55765, 221416, 140717, 653437, 64170, 2859, 127281, 2768, 391282, 3586, 1738, 10171, 8204, 54546, 55722, 146198, 3663, 23252, 3577, 159296, 167826, 3132, 6550, 11315, 3172, 3717, 219771, 56946, 2212, 57154, 9923, 3394, 402569, 5734, 1601, 400935, 149233, 5307, 8764, 9966, 120400, 7422, 54361, 100129306, 9555, 54535, 1001]
DB00184;[1143, 1139, 1138, 1137, 1136, 1135, 1141];D003093;[3593, 375616, 2615, 8771, 7128, 147, 100271520, 2294, 23308, 7850, 257177, 150962, 4485, 400867, 728010, 3575, 55876, 2835, 2805, 2308, 4046, 3554, 3579, 1811, 124626, 343727, 3458, 8209, 3127, 1611, 8927, 100271063, 639, 51750, 327, 57511, 55765, 221416, 140717, 653437, 64170, 2859, 127281, 2768, 391282, 3586, 1738, 10171, 8204, 54546, 55722, 146198, 3663, 23252, 3577, 159296, 167826, 3132, 6550, 11315, 3172, 3717, 219771, 56946, 2212, 57154, 9923, 3394, 402569, 5734, 1601, 400935, 149233, 5307, 8764, 9966, 120400, 7422, 54361, 100129306, 9555, 54535, 1001]
DB01250;[3458];D003093;[3593, 375616, 2615, 8771, 7128, 147, 100271520, 2294, 23308, 7850, 257177, 150962, 4485, 400867, 728010, 3575, 55876, 2835, 2805, 2308, 4046, 3554, 3579, 1811, 124626, 343727, 3458, 8209, 3127, 1611, 8927, 100271063, 639, 51750, 327, 57511, 55765, 221416, 140717, 653437, 64170, 2859, 127281, 2768, 391282, 3586, 1738, 10171, 8204, 54546, 55722, 146198, 3663, 23252, 3577, 159296, 167826, 3132, 6550, 11315, 3172, 3717, 219771, 56946, 2212, 57154, 9923, 3394, 402569, 5734, 1601, 400935, 149233, 5307, 8764, 9966, 120400, 7422, 54361, 100129306, 9555, 54535, 1001]
DB00860;[2908];D003095;[5176, 60681, 5479, 4920, 5352, 5351, 871, 64175, 11285, 1294, 1278, 9509, 121340, 113189, 1277, 4627, 1290, 4041, 1285, 1287, 1286, 1281, 1289, 10491, 401089, 11221, 729627, 4734, 728615]
DB00635;[2908, 3290];D003095;[5176, 60681, 5479, 4920, 5352, 5351, 871, 64175, 11285, 1294, 1278, 9509, 121340, 113189, 1277, 4627, 1290, 4041, 1285, 1287, 1286, 1281, 1289, 10491, 401089, 11221, 729627, 4734, 728615]
DB00322;[7298];D015179;[2778, 27030, 5395, 4088, 4089, 5290, 79695, 4763, 5606, 4072, 4512, 657, 324, 4595, 4092, 207, 673, 7486, 5157, 8313, 1499, 2956, 7048, 2042, 862, 4522, 4292, 5979, 4436, 120376, 401475, 7227, 11221, 644540, 652, 650, 4092, 6581, 3911, 466, 999, 6447, 5462, 100271596, 728615, 26585, 220959, 57609, 643503, 55892, 8667, 85415]
DB01076;[196, 1803, 3156];D003324;[84159, 7015, 4040, 8997, 4205, 217, 79659, 6597, 65264, 55973, 6943, 6387, 114036, 653163, 9992, 51530, 11173, 28, 8882, 80310, 8613, 221692, 23294, 23293, 63951, 10400, 100130239, 10151, 84439, 375056, 54805, 100271444, 100048912, 1952, 22808, 1284, 4018, 84722, 1282, 10743, 57608, 3988, 55759]
DB00227;[3683, 3066, 3156];D003324;[84159, 7015, 4040, 8997, 4205, 217, 79659, 6597, 65264, 55973, 6943, 6387, 114036, 653163, 9992, 51530, 11173, 28, 8882, 80310, 8613, 221692, 23294, 23293, 63951, 10400, 100130239, 10151, 84439, 375056, 54805, 100271444, 100048912, 1952, 22808, 1284, 4018, 84722, 1282, 10743, 57608, 3988, 55759]
DB01599;[19, 1066];D003324;[84159, 7015, 4040, 8997, 4205, 217, 79659, 6597, 65264, 55973, 6943, 6387, 114036, 653163, 9992, 51530, 11173, 28, 8882, 80310, 8613, 221692, 23294, 23293, 63951, 10400, 100130239, 10151, 84439, 375056, 54805, 100271444, 100048912, 1952, 22808, 1284, 4018, 84722, 1282, 10743, 57608, 3988, 55759]
DB00175;[3156];D003324;[84159, 7015, 4040, 8997, 4205, 217, 79659, 6597, 65264, 55973, 6943, 6387, 114036, 653163, 9992, 51530, 11173, 28, 8882, 80310, 8613, 221692, 23294, 23293, 63951, 10400, 100130239, 10151, 84439, 375056, 54805, 100271444, 100048912, 1952, 22808, 1284, 4018, 84722, 1282, 10743, 57608, 3988, 55759]
DB00641;[3689, 3156];D003324;[84159, 7015, 4040, 8997, 4205, 217, 79659, 6597, 65264, 55973, 6943, 6387, 114036, 653163, 9992, 51530, 11173, 28, 8882, 80310, 8613, 221692, 23294, 23293, 63951, 10400, 100130239, 10151, 84439, 375056, 54805, 100271444, 100048912, 1952, 22808, 1284, 4018, 84722, 1282, 10743, 57608, 3988, 55759]
DB01039;[5465];D003324;[84159, 7015, 4040, 8997, 4205, 217, 79659, 6597, 65264, 55973, 6943, 6387, 114036, 653163, 9992, 51530, 11173, 28, 8882, 80310, 8613, 221692, 23294, 23293, 63951, 10400, 100130239, 10151, 84439, 375056, 54805, 100271444, 100048912, 1952, 22808, 1284, 4018, 84722, 1282, 10743, 57608, 3988, 55759]
DB00775;[3690, 3674];D003327;[4040, 948, 8997, 84159, 7015, 4205, 51530, 217, 79659, 6597, 65264, 56996, 55973, 6943, 1874, 114036, 653163, 9992, 79660, 11173, 28, 8882, 8658, 80310, 8613, 25902, 221692, 23294, 23293, 63951, 10400, 100130239, 10151, 84439, 375056, 54805, 100271444, 100048912, 1952, 283849, 22808, 1284, 4018, 84722, 1282, 10743, 6387, 57608, 3988, 55759]
DB01020;[2977];D003327;[4040, 948, 8997, 84159, 7015, 4205, 51530, 217, 79659, 6597, 65264, 56996, 55973, 6943, 1874, 114036, 653163, 9992, 79660, 11173, 28, 8882, 8658, 80310, 8613, 25902, 221692, 23294, 23293, 63951, 10400, 100130239, 10151, 84439, 375056, 54805, 100271444, 100048912, 1952, 283849, 22808, 1284, 4018, 84722, 1282, 10743, 6387, 57608, 3988, 55759]
DB01076;[196, 1803, 3156];D003327;[4040, 948, 8997, 84159, 7015, 4205, 51530, 217, 79659, 6597, 65264, 56996, 55973, 6943, 1874, 114036, 653163, 9992, 79660, 11173, 28, 8882, 8658, 80310, 8613, 25902, 221692, 23294, 23293, 63951, 10400, 100130239, 10151, 84439, 375056, 54805, 100271444, 100048912, 1952, 283849, 22808, 1284, 4018, 84722, 1282, 10743, 6387, 57608, 3988, 55759]
DB00883;[4881];D003327;[4040, 948, 8997, 84159, 7015, 4205, 51530, 217, 79659, 6597, 65264, 56996, 55973, 6943, 1874, 114036, 653163, 9992, 79660, 11173, 28, 8882, 8658, 80310, 8613, 25902, 221692, 23294, 23293, 63951, 10400, 100130239, 10151, 84439, 375056, 54805, 100271444, 100048912, 1952, 283849, 22808, 1284, 4018, 84722, 1282, 10743, 6387, 57608, 3988, 55759]
DB00063;[3690];D003327;[4040, 948, 8997, 84159, 7015, 4205, 51530, 217, 79659, 6597, 65264, 56996, 55973, 6943, 1874, 114036, 653163, 9992, 79660, 11173, 28, 8882, 8658, 80310, 8613, 25902, 221692, 23294, 23293, 63951, 10400, 100130239, 10151, 84439, 375056, 54805, 100271444, 100048912, 1952, 283849, 22808, 1284, 4018, 84722, 1282, 10743, 6387, 57608, 3988, 55759]
DB01039;[5465];D003327;[4040, 948, 8997, 84159, 7015, 4205, 51530, 217, 79659, 6597, 65264, 56996, 55973, 6943, 1874, 114036, 653163, 9992, 79660, 11173, 28, 8882, 8658, 80310, 8613, 25902, 221692, 23294, 23293, 63951, 10400, 100130239, 10151, 84439, 375056, 54805, 100271444, 100048912, 1952, 283849, 22808, 1284, 4018, 84722, 1282, 10743, 6387, 57608, 3988, 55759]
DB01138;[1244];D003327;[4040, 948, 8997, 84159, 7015, 4205, 51530, 217, 79659, 6597, 65264, 56996, 55973, 6943, 1874, 114036, 653163, 9992, 79660, 11173, 28, 8882, 8658, 80310, 8613, 25902, 221692, 23294, 23293, 63951, 10400, 100130239, 10151, 84439, 375056, 54805, 100271444, 100048912, 1952, 283849, 22808, 1284, 4018, 84722, 1282, 10743, 6387, 57608, 3988, 55759]
DB00790;[1636];D003327;[4040, 948, 8997, 84159, 7015, 4205, 51530, 217, 79659, 6597, 65264, 56996, 55973, 6943, 1874, 114036, 653163, 9992, 79660, 11173, 28, 8882, 8658, 80310, 8613, 25902, 221692, 23294, 23293, 63951, 10400, 100130239, 10151, 84439, 375056, 54805, 100271444, 100048912, 1952, 283849, 22808, 1284, 4018, 84722, 1282, 10743, 6387, 57608, 3988, 55759]
DB00227;[3683, 3066, 3156];D003327;[4040, 948, 8997, 84159, 7015, 4205, 51530, 217, 79659, 6597, 65264, 56996, 55973, 6943, 1874, 114036, 653163, 9992, 79660, 11173, 28, 8882, 8658, 80310, 8613, 25902, 221692, 23294, 23293, 63951, 10400, 100130239, 10151, 84439, 375056, 54805, 100271444, 100048912, 1952, 283849, 22808, 1284, 4018, 84722, 1282, 10743, 6387, 57608, 3988, 55759]
DB00169;[7421];D003424;[64127, 1788, 3717, 345611, 10067, 23046, 56677, 6122, 728010, 120892, 2524, 100130988, 11262, 55054, 3559, 11116, 134288, 25824, 544, 163486, 80315, 677, 84624, 441108, 253430, 100271063, 149233, 4485, 157638, 10320, 8600, 5155, 23308, 150962, 100271352, 343727, 8209, 8807, 6304, 64170, 63027, 3586, 5820, 8204, 56984, 8453, 2646, 5771, 283234, 10221, 8863, 85027, 6774, 9966, 284358, 64167, 3593, 2615, 56169, 100271600, 2297, 5334, 2805, 131096, 84619, 339479, 64407, 7297, 1201, 100271305, 647215, 80762, 359779, 7332, 6354, 326275, 159296, 144811, 57178, 746, 4088, 56301, 55876, 1050, 6347, 356, 26191, 60468, 8927, 3976, 22891, 147, 91975, 10171, 134008, 55600, 117289, 5734, 56946, 1601, 8477, 8995, 124626, 64127, 91272, 54901, 639, 63892]
DB01033;[3251];D003424;[64127, 1788, 3717, 345611, 10067, 23046, 56677, 6122, 728010, 120892, 2524, 100130988, 11262, 55054, 3559, 11116, 134288, 25824, 544, 163486, 80315, 677, 84624, 441108, 253430, 100271063, 149233, 4485, 157638, 10320, 8600, 5155, 23308, 150962, 100271352, 343727, 8209, 8807, 6304, 64170, 63027, 3586, 5820, 8204, 56984, 8453, 2646, 5771, 283234, 10221, 8863, 85027, 6774, 9966, 284358, 64167, 3593, 2615, 56169, 100271600, 2297, 5334, 2805, 131096, 84619, 339479, 64407, 7297, 1201, 100271305, 647215, 80762, 359779, 7332, 6354, 326275, 159296, 144811, 57178, 746, 4088, 56301, 55876, 1050, 6347, 356, 26191, 60468, 8927, 3976, 22891, 147, 91975, 10171, 134008, 55600, 117289, 5734, 56946, 1601, 8477, 8995, 124626, 64127, 91272, 54901, 639, 63892]
DB00860;[2908];D003424;[64127, 1788, 3717, 345611, 10067, 23046, 56677, 6122, 728010, 120892, 2524, 100130988, 11262, 55054, 3559, 11116, 134288, 25824, 544, 163486, 80315, 677, 84624, 441108, 253430, 100271063, 149233, 4485, 157638, 10320, 8600, 5155, 23308, 150962, 100271352, 343727, 8209, 8807, 6304, 64170, 63027, 3586, 5820, 8204, 56984, 8453, 2646, 5771, 283234, 10221, 8863, 85027, 6774, 9966, 284358, 64167, 3593, 2615, 56169, 100271600, 2297, 5334, 2805, 131096, 84619, 339479, 64407, 7297, 1201, 100271305, 647215, 80762, 359779, 7332, 6354, 326275, 159296, 144811, 57178, 746, 4088, 56301, 55876, 1050, 6347, 356, 26191, 60468, 8927, 3976, 22891, 147, 91975, 10171, 134008, 55600, 117289, 5734, 56946, 1601, 8477, 8995, 124626, 64127, 91272, 54901, 639, 63892]
DB00795;[38, 1147, 3551, 23657, 5742, 5743, 240, 5468];D003424;[64127, 1788, 3717, 345611, 10067, 23046, 56677, 6122, 728010, 120892, 2524, 100130988, 11262, 55054, 3559, 11116, 134288, 25824, 544, 163486, 80315, 677, 84624, 441108, 253430, 100271063, 149233, 4485, 157638, 10320, 8600, 5155, 23308, 150962, 100271352, 343727, 8209, 8807, 6304, 64170, 63027, 3586, 5820, 8204, 56984, 8453, 2646, 5771, 283234, 10221, 8863, 85027, 6774, 9966, 284358, 64167, 3593, 2615, 56169, 100271600, 2297, 5334, 2805, 131096, 84619, 339479, 64407, 7297, 1201, 100271305, 647215, 80762, 359779, 7332, 6354, 326275, 159296, 144811, 57178, 746, 4088, 56301, 55876, 1050, 6347, 356, 26191, 60468, 8927, 3976, 22891, 147, 91975, 10171, 134008, 55600, 117289, 5734, 56946, 1601, 8477, 8995, 124626, 64127, 91272, 54901, 639, 63892]
DB00563;[1719];D003424;[64127, 1788, 3717, 345611, 10067, 23046, 56677, 6122, 728010, 120892, 2524, 100130988, 11262, 55054, 3559, 11116, 134288, 25824, 544, 163486, 80315, 677, 84624, 441108, 253430, 100271063, 149233, 4485, 157638, 10320, 8600, 5155, 23308, 150962, 100271352, 343727, 8209, 8807, 6304, 64170, 63027, 3586, 5820, 8204, 56984, 8453, 2646, 5771, 283234, 10221, 8863, 85027, 6774, 9966, 284358, 64167, 3593, 2615, 56169, 100271600, 2297, 5334, 2805, 131096, 84619, 339479, 64407, 7297, 1201, 100271305, 647215, 80762, 359779, 7332, 6354, 326275, 159296, 144811, 57178, 746, 4088, 56301, 55876, 1050, 6347, 356, 26191, 60468, 8927, 3976, 22891, 147, 91975, 10171, 134008, 55600, 117289, 5734, 56946, 1601, 8477, 8995, 124626, 64127, 91272, 54901, 639, 63892]
DB00215;[3269, 1128, 6532, 148];D003704;[54664, 23209, 5664, 5663, 3064, 5071, 6622, 7305, 4535, 4536, 5621, 348, 54209, 9445, 2629, 23435, 5654, 9627, 55103, 25978, 2896, 4137, 351, 4854, 4973, 9108, 339761, 10452, 274, 8301, 283226, 10347, 338399, 1191, 51435, 344558, 5621, 643680, 10913, 25902, 4862, 1378, 341, 23607, 9846, 23036, 64231, 2041, 79031, 945, 5819, 51338]
DB00843;[3356, 43];D003704;[54664, 23209, 5664, 5663, 3064, 5071, 6622, 7305, 4535, 4536, 5621, 348, 54209, 9445, 2629, 23435, 5654, 9627, 55103, 25978, 2896, 4137, 351, 4854, 4973, 9108, 339761, 10452, 274, 8301, 283226, 10347, 338399, 1191, 51435, 344558, 5621, 643680, 10913, 25902, 4862, 1378, 341, 23607, 9846, 23036, 64231, 2041, 79031, 945, 5819, 51338]
DB00734;[1814, 151, 150, 152, 1812, 1813, 148, 1815, 147, 3356, 3350, 3352, 3269, 3358];D003704;[54664, 23209, 5664, 5663, 3064, 5071, 6622, 7305, 4535, 4536, 5621, 348, 54209, 9445, 2629, 23435, 5654, 9627, 55103, 25978, 2896, 4137, 351, 4854, 4973, 9108, 339761, 10452, 274, 8301, 283226, 10347, 338399, 1191, 51435, 344558, 5621, 643680, 10913, 25902, 4862, 1378, 341, 23607, 9846, 23036, 64231, 2041, 79031, 945, 5819, 51338]
DB01224;[1128, 151, 152, 150, 1814, 1815, 1816, 1812, 1813, 3362, 3363, 146, 147, 1133, 1132, 1131, 148, 3354, 3356, 3351, 3350, 3352, 3269, 3359, 3358, 1129];D003704;[54664, 23209, 5664, 5663, 3064, 5071, 6622, 7305, 4535, 4536, 5621, 348, 54209, 9445, 2629, 23435, 5654, 9627, 55103, 25978, 2896, 4137, 351, 4854, 4973, 9108, 339761, 10452, 274, 8301, 283226, 10347, 338399, 1191, 51435, 344558, 5621, 643680, 10913, 25902, 4862, 1378, 341, 23607, 9846, 23036, 64231, 2041, 79031, 945, 5819, 51338]
DB00989;[590, 43];D003704;[54664, 23209, 5664, 5663, 3064, 5071, 6622, 7305, 4535, 4536, 5621, 348, 54209, 9445, 2629, 23435, 5654, 9627, 55103, 25978, 2896, 4137, 351, 4854, 4973, 9108, 339761, 10452, 274, 8301, 283226, 10347, 338399, 1191, 51435, 344558, 5621, 643680, 10913, 25902, 4862, 1378, 341, 23607, 9846, 23036, 64231, 2041, 79031, 945, 5819, 51338]
DB01083;[5406, 2194, 8513];D003920;[6833, 9479, 3636, 23101, 3630, 8462, 4760, 5078, 11132, 5506, 6927, 3651, 3557, 493856, 6648, 1636, 4535, 3559, 6517, 57104, 55315, 1234, 3667, 346171, 5167, 9370, 64135, 10019, 1493, 6934, 3077, 3172, 3643, 256297, 5444, 640, 7422, 7466, 6928, 100131609, 1236, 10296, 8622, 9861, 8549, 26471, 80737, 80736, 3767, 400223, 22836, 22837, 442257, 643550, 57827, 3122, 3123, 3120, 3127, 7054, 54602, 10666, 63951, 283460, 267015, 267017, 54901, 352961, 145741, 8638, 3481, 5144, 1797, 9374, 10529, 23274, 1493, 84991, 3132, 246778, 64375, 9905, 29121, 723961, 3304, 7919, 5696, 128486, 340460, 56244, 2065, 139716, 55328, 57118, 388125, 169792, 55323, 116935, 221527, 60685, 253013, 10239, 3305, 5491, 340598, 4439, 1852, 55423, 389203, 6821, 100130239, 285600, 3586, 56984, 89822, 100271203, 136259, 8567, 6934, 5771, 440387, 100271597, 378805, 5122, 4758, 166336, 7148, 114904, 79068, 9559, 53335, 389840, 644020, 54536, 56999, 140902, 30011, 79571, 629, 729611, 6605, 283598, 100271271, 10253, 100270925, 7917, 7916, 23242, 339799, 22979, 80069, 10665, 2888, 3559, 3516, 4544, 387103, 204010, 115352, 1504, 6048, 5789, 25865, 53347, 4277, 4276, 7297, 10644, 64135, 84898, 10019, 2184, 3667, 116985, 3172, 3087, 94241, 58504, 3119, 5184, 83795, 6753, 55384, 969, 8935, 100270827, 6480, 1512, 388011, 54665, 3630, 729816, 6891, 6890, 55876, 9055, 10363, 4008, 3109, 9223, 26191, 3107, 60468, 221895, 168850, 717, 266722, 2745, 3976, 100271063, 63826, 10554, 26797, 54469, 6231, 100271600, 645345, 7103, 677828, 169026, 3784, 3118, 3117, 84162, 3112, 135154, 5937, 8859, 8872, 430, 80018, 57624, 4855, 399716, 4853, 7466, 63892]
